,name,id,cv_gt,cv_gk,cv_tk,cv_gtk,tv_gt,tv_gk,tv_tk,tv_gtk,cv_gtkn,cv_gtky,cv_gtkd
17607,Beach Buggy Racing,11287,0,0,0,0,0,0,0,0,0,0,0
17608,Lichtspeer,24446,0,2,2,2,0,2,2,2,0,0,0
17609,Rusty Lake: Roots,25222,0,1,0,0,0,1,0,0,0,0,0
17610,Metal Slug,1404,0,0,1,0,0,0,1,1,0,0,0
17611,Angels of Death,26596,0,0,0,0,0,0,0,0,0,0,0
17612,Homefront: The Revolution,1886,1,1,1,1,1,0,1,1,1,1,1
17613,Halcyon 6: Starbase Commander,18858,0,1,0,0,0,2,0,1,0,0,0
17614,Commanager Tycoon,98992,1,1,0,1,1,1,0,1,1,1,1
17615,Sherlock Holmes: The Silver Earring,6812,1,1,1,1,1,1,1,1,1,1,1
17616,Mahjong Gold,52578,0,0,0,0,0,1,0,1,0,0,0
17617,Hunt: Showdown,7291,0,1,1,0,0,0,1,0,0,0,0
17618,Yaga,103048,0,0,0,0,0,0,0,0,0,0,0
17619,Ashley Clark: The Secrets of the Ancient Temple,58006,0,0,0,0,0,0,0,0,0,0,0
17620,Snake: Road to apple,74909,0,0,0,0,0,0,0,0,0,0,0
17621,Cuco,68195,0,0,0,0,0,0,0,0,0,0,0
17622,Rayman Jungle Run,14533,0,0,0,0,0,1,0,1,0,0,0
17623,Thief II: The Metal Age,1,2,4,2,2,2,4,2,3,2,2,2
17624,Geology Business,31321,0,0,0,0,0,0,0,0,0,0,0
17625,The Treasures of Montezuma 4,36307,0,0,0,0,0,0,0,0,0,0,0
17626,Altitude,2357,0,0,0,0,0,1,0,1,0,0,0
17627,One Punch Man: A Hero Nobody Knows,120175,0,2,3,1,0,2,3,2,0,1,1
17628,NVL,83203,0,0,0,0,0,0,0,0,0,0,0
17629,Eggggg: The Platform Puker,34670,0,0,0,0,0,0,0,0,0,0,0
17630,Onechanbara Z2: Chaos,11004,0,0,0,0,0,0,0,0,0,0,0
17631,Top Hat,11012,0,0,0,0,0,0,0,0,0,0,0
17632,Blind Date,114813,0,0,0,0,0,0,0,0,0,0,0
17633,Curse of the Azure Bonds,2461,1,2,2,2,1,2,2,2,2,2,2
17634,Party Crashers,75076,0,0,0,0,0,0,0,0,0,0,0
17635,Vampire: The Masquerade - Coteries of New York,119225,0,0,1,0,0,0,1,0,0,0,0
17636,Princess Isabella,36318,0,0,0,0,0,0,0,0,0,0,0
17637,Above VR,30855,0,0,0,0,0,0,0,0,0,0,0
17638,Restaurant Empire II,16015,0,0,0,0,0,0,0,0,0,0,0
17639,Dustnet,117904,1,1,0,1,0,1,0,0,1,1,1
17640,Glory of the Self- Styled Diehard girl,96746,0,0,0,0,0,0,0,0,0,0,0
17641,Rugby 20,122704,2,0,0,0,2,0,0,0,0,0,0
17642,Bridge Constructor: Playground,17098,0,0,0,0,0,0,0,0,0,0,0
17643,"Hello Charlotte Ep.1: Junk Food, Gods and Teddy Bears",30480,0,0,0,0,0,0,0,0,0,0,0
17644,Metal Gear Solid 2: Substance,474,0,0,0,0,0,0,0,0,0,0,0
17645,Gakuen Club,31975,3,3,3,3,4,3,3,3,3,3,3
17646,Systems Nominal,8586,0,0,0,0,0,0,0,0,0,0,0
17647,Greed Corp,16170,0,0,0,0,0,0,0,0,0,0,0
17648,Winter Cold,52297,0,0,0,0,0,0,0,0,0,0,0
17649,Clue/Cluedo: The Classic Mystery Game,99301,0,0,0,0,0,0,0,0,0,0,0
17650,Just Cause 2: Multiplayer Mod,93898,0,0,0,0,0,0,0,0,0,0,0
17651,Naked Sun,93897,0,0,0,0,0,0,0,0,0,0,0
17652,Unit 4,36422,0,0,0,0,0,0,0,0,0,0,0
17653,Dark Sasi,100583,0,1,0,0,0,0,0,0,0,0,0
17654,Treasure Adventure Game,11837,0,0,0,0,0,0,0,0,0,0,0
17655,Judge Dredd: Dredd Vs. Death,3961,0,0,0,0,0,0,0,0,0,0,0
17656,Far Cry 4: Hurk Deluxe Pack,109553,3,0,2,1,2,0,2,1,1,1,1
17657,Zeno Clash,6360,0,0,0,0,0,0,0,0,0,0,0
17658,The Sims 3: World Adventures,898,0,0,0,0,0,0,0,0,0,0,0
17659,Why Am I Dead At Sea,35525,1,0,1,0,1,0,1,0,0,0,0
17660,Yosumin!,9309,0,0,0,0,0,0,0,0,0,0,0
17661,Motorama: Classic Racing,10566,1,1,0,1,1,1,0,1,1,1,1
17662,Those Who Remain,83848,0,0,0,0,0,0,0,0,0,0,0
17663,Switch: Or Die Trying,31968,0,0,0,0,0,0,0,0,0,0,0
17664,Prison Escape,95816,0,0,0,0,0,0,0,0,0,0,0
17665,Street Fighter 6,191692,1,1,1,1,1,1,1,1,1,1,1
17666,Star Trek: Voyager - Elite Force,877,0,1,1,1,0,2,1,2,1,1,1
17667,Transcripted,30152,0,0,0,0,0,0,0,0,0,0,0
17668,Pirates of the Caribbean: At World's End,5100,0,0,0,0,0,0,0,0,0,0,0
17669,Nowhere Girl,110627,0,0,0,0,0,0,0,0,0,0,0
17670,PlanCon: Space Conflict,33022,0,0,0,0,0,0,0,0,0,0,0
17671,12 Labours of Hercules IV: Mother Nature,26601,0,0,0,0,0,0,0,0,0,0,0
17672,Blasphemous,26820,0,0,0,1,0,0,0,0,1,1,1
17673,Zuma's Revenge!,8322,0,0,1,0,0,0,1,0,0,0,0
17674,Lifeless Planet,8433,0,1,1,1,0,1,1,1,1,1,1
17675,Assassin's Creed: Ezio Trilogy,22754,0,0,0,0,0,0,0,0,0,0,0
17676,Construction Simulator 2,87338,0,0,1,1,1,0,1,1,1,1,1
17677,Otaku's Fantasy 2,83800,0,0,0,0,0,0,0,0,0,0,0
17678,The Corridor,148443,0,0,0,0,0,0,0,0,0,0,0
17679,in Space,77005,0,0,0,0,0,0,0,0,0,0,0
17680,Farming Simulator 15,9499,0,0,0,0,0,0,0,0,0,0,0
17681,Pool Nation FX,17645,0,0,0,0,0,0,0,0,0,0,0
17682,Safety Driving Simulator: Car,33311,0,0,0,0,0,0,0,0,0,0,0
17683,Labyrinth of Refrain: Coven of Dusk,13062,0,2,1,2,0,1,1,1,2,2,2
17684,Dead End Junction,31569,0,0,0,0,0,0,0,0,0,0,0
17685,Get Even,7350,1,1,1,1,1,0,1,1,1,1,1
17686,Weedcraft Inc,110486,0,0,0,1,0,0,0,1,1,1,1
17687,SoulWorker,57372,0,1,2,0,0,0,2,0,0,0,0
17688,Poppy Playtime,176057,0,0,0,0,0,0,0,0,0,0,0
17689,Paparazzi,21550,0,0,0,0,0,0,0,0,0,0,0
17690,FleetComm,35312,0,1,1,1,0,0,1,0,1,1,1
17691,Xpand Rally Xtreme,9310,1,1,1,1,1,2,1,2,1,1,1
17692,Viscera Cleanup Detail: Shadow Warrior,16718,0,2,2,2,0,2,2,2,2,2,2
17693,Sea of Thieves,11137,0,1,1,1,0,1,1,1,0,0,0
17694,A Date in the Park,32670,0,0,0,0,0,0,0,0,0,0,0
17695,Gloria Sinica: Han Xiongnu Wars,67930,0,0,0,0,0,0,0,0,0,0,0
17696,Paper Monsters Recut,17668,0,0,0,0,0,0,0,0,2,2,2
17697,You Have to Win the Game,7556,0,0,0,0,0,0,0,0,0,0,0
17698,Sakura MMO 2,113123,1,1,1,1,1,1,1,1,1,1,1
17699,Happy Empire,31693,0,0,0,0,0,0,0,0,0,0,0
17700,Relaxation balls,30765,0,0,0,0,0,0,0,0,0,0,0
17701,One Deck Dungeon,88006,0,0,0,0,0,0,0,0,0,0,0
17702,F-16 Multirole Fighter,16011,0,0,0,0,0,0,0,0,0,0,0
17703,Championship Manager 2006,5771,0,0,0,0,0,0,0,0,0,0,0
17704,FIFA 16,11071,1,1,3,3,1,1,3,1,3,3,3
17705,Creatures,11370,0,0,0,0,0,0,0,0,0,0,0
17706,Touhou Shoujo: Tale of Beautiful Memories,121378,0,3,3,3,0,3,3,3,3,3,3
17707,Zoo Tycoon: Ultimate Animal Collection,74712,0,1,1,1,0,1,1,1,1,1,1
17708,Blaster Master Zero 2,116416,0,0,0,0,0,0,0,0,0,0,0
17709,Mastema: Out of Hell,29424,0,0,1,1,0,0,1,2,1,1,1
17710,Cat Notebook,114264,0,0,1,0,0,0,1,0,0,0,0
17711,Kohan II: Kings of War,766,1,0,1,1,0,0,1,1,1,1,1
17712,The Great Escape,28852,0,0,0,0,0,0,0,0,0,0,0
17713,Gamer Simulator,34462,0,0,0,0,0,0,0,0,0,0,0
17714,Chika Militant Cockroach,29516,0,0,0,0,0,0,0,0,0,0,0
17715,Boxing Saga,31364,0,0,0,0,0,0,0,0,0,0,0
17716,Meltdown,12334,0,0,0,0,0,0,0,0,0,0,0
17717,Azure Saga: Pathfinder,86619,0,0,0,0,0,0,0,0,0,0,0
17718,Sophie's Curse,33441,0,0,0,0,0,0,0,0,0,0,0
17719,Creaks,110834,0,1,1,2,0,0,1,2,2,2,2
17720,Hiveswap: Act 1,11631,0,0,0,0,0,0,0,1,0,0,0
17721,F1 2002,22059,0,2,2,2,0,2,2,2,2,2,2
17722,Legends of Atlantis: Exodus,35806,0,0,0,0,0,0,0,0,0,0,0
17723,Guncraft,10382,0,0,0,0,0,0,0,0,0,0,0
17724,Tower climber,90193,0,0,0,0,0,0,0,0,0,0,0
17725,Next 3,95189,0,0,0,0,0,0,0,0,0,0,0
17726,Barro 2020,123866,0,0,0,0,0,0,0,0,0,0,0
17727,Bunker 58,29638,0,0,1,0,0,0,1,0,0,0,0
17728,Nicky: The Home Alone Golf Ball,95614,0,0,0,0,0,0,0,0,0,0,0
17729,Oddworld: New 'n' Tasty,5552,0,0,1,0,0,0,1,0,0,1,1
17730,The Sand Man,81095,0,0,0,0,0,0,0,0,0,0,0
17731,Sango Guardian Chaos Generation Steamedition,52064,0,0,0,0,0,0,0,0,0,0,0
17732,Death's Gambit,14760,1,1,1,2,0,1,1,1,2,2,2
17733,President for a Day - Corruption,35292,0,0,0,0,0,0,0,0,0,0,0
17734,Disney's Toy Story,8020,0,0,0,0,0,0,0,0,0,0,0
17735,Slave's Sword ~The Free City~,106615,0,0,0,0,0,0,0,0,0,0,0
17736,Grand Theft Auto: London 1969,8235,0,1,0,1,0,1,0,0,1,1,1
17737,SFD,105676,0,0,0,0,0,0,0,0,0,0,0
17738,Epigenesis,16576,0,0,0,0,0,0,0,0,0,0,0
17739,Found Horror Game 11.exe,74626,0,0,0,0,0,0,0,0,0,0,0
17740,Finders,35677,0,0,0,0,0,0,0,0,0,0,0
17741,Nearwood: Collector's Edition,36373,0,0,0,0,0,0,0,0,0,0,0
17742,Lifestream - A Haunting Text Adventure,31344,0,0,0,0,0,0,0,0,0,0,0
17743,Ultimate Racing 2D,99538,0,0,0,0,0,0,0,0,0,0,0
17744,Skul: The Hero Slayer,127842,0,0,0,0,0,0,0,0,0,0,0
17745,Lamentum,115588,0,0,0,0,0,0,0,0,0,0,0
17746,Air Missions: Hind,20394,0,0,0,0,0,0,0,0,0,0,0
17747,Lost In Woods 2,31286,0,0,0,0,0,0,0,0,0,0,0
17748,NBA Live 07,5951,1,3,3,3,1,3,3,3,3,3,3
17749,Tactics Ogre: Reborn,212584,0,0,1,0,0,0,1,0,0,0,0
17750,Viki Spotter: Around The World,89962,0,0,0,0,0,1,0,0,0,0,0
17751,Holopoint: Chronicle,112808,0,0,0,0,0,0,0,0,0,0,0
17752,Lethal League Blaze,59858,1,2,0,2,1,1,0,1,2,2,2
17753,Pajama Sam 3: You Are What You Eat From Your Head to Your Feet,3732,0,0,0,0,0,0,0,0,0,0,0
17754,Dead Cells: The Bad Seed,127256,0,0,0,1,0,0,0,0,1,1,1
17755,Playboy: The Mansion,2161,0,0,0,0,0,0,0,0,0,0,0
17756,Descent II,668,2,2,2,2,2,2,2,2,2,2,2
17757,Overcast - Walden and the Werewolf,17228,0,0,0,0,0,0,0,0,0,0,0
17758,NyxQuest: Kindred Spirits,10262,0,0,0,0,0,0,0,0,0,0,0
17759,Pro Evolution Soccer 2010,4649,0,2,1,1,0,2,1,2,1,1,1
17760,Kingdom Come: Deliverance - From the Ashes,104985,1,0,0,0,0,0,0,0,0,0,0
17761,Painkiller: Resurrection,1837,0,3,3,3,0,3,3,3,3,3,3
17762,A.R.E.S.: Extinction Agenda,6282,0,0,0,0,0,0,0,0,0,0,0
17763,Wargame: Red Dragon,16664,0,0,0,0,0,0,0,0,0,0,0
17764,Out of the Park Baseball 17,22670,0,0,0,0,0,0,0,0,0,0,0
17765,Mu Cartographer,31780,0,1,1,0,0,1,1,0,0,0,0
17766,OMSI 2,50232,1,0,0,0,1,0,0,0,0,0,0
17767,Dream Pinball 3D,4823,0,0,0,0,0,0,0,0,0,0,0
17768,Total War: Rome II,2359,0,2,2,3,0,3,2,3,3,3,3
17769,Prison Tycoon: Alcatraz,14883,0,1,0,1,0,1,0,0,1,1,1
17770,My Vet Practice: In the Country,17044,0,0,0,0,0,0,0,0,0,0,0
17771,Tomb Raider: Chronicles,1160,0,2,2,2,0,2,2,2,2,2,2
17772,Time of Fury,17486,0,0,0,0,0,0,0,0,0,0,0
17773,The Forgotten City,103320,0,0,0,0,0,0,0,0,0,0,0
17774,Hugo: The Evil Mirror,6438,0,0,0,0,0,0,0,0,0,0,0
17775,Shake Your Money Simulator 2016,33354,0,0,0,0,0,0,0,0,0,0,0
17776,Neverwinter Nights: Hordes of the Underdark,7900,0,3,3,3,0,3,3,3,3,3,3
17777,Date A Live: Rio Reincarnation,87742,0,0,0,0,0,0,0,0,0,0,0
17778,Agatha Christie: Murder on the Orient Express,250890,0,0,0,0,0,0,0,0,0,0,0
17779,Disney's Aladdin in Nasira's Revenge,10791,1,0,0,0,0,0,0,0,0,0,0
17780,Avencast: Rise of the Mage,9777,0,0,0,2,0,0,0,0,2,2,2
17781,Mercedes-Benz World Racing,9787,0,0,0,0,0,0,0,0,0,0,0
17782,Horizon Forbidden West,112874,0,0,1,0,0,0,1,0,0,0,0
17783,Loca-Love My Cute Roommate,110774,0,0,0,0,0,0,0,0,0,0,0
17784,Memoranda,26399,1,1,0,2,1,1,0,2,2,2,2
17785,PixelJunk Shooter Ultimate,23431,0,0,0,0,0,0,0,0,0,0,0
17786,Mini Motor Racing EVO,8958,0,0,0,0,0,1,0,1,0,0,0
17787,Middle-earth: Shadow of War - Definitive Edition,106764,0,0,0,0,0,0,0,0,0,0,0
17788,Children of a Dead Earth,25221,0,1,0,0,0,1,0,0,0,0,0
17789,Soundodger+,14408,0,0,0,0,0,0,0,0,0,0,0
17790,Life of Pixel,10514,0,0,0,0,0,0,0,0,0,0,0
17791,Fallout,13,1,4,5,4,1,5,5,5,4,4,4
17792,Freaky Awesome,27711,0,1,0,0,0,0,0,0,0,0,0
17793,Samurai Wars,32025,0,0,0,0,0,0,0,0,0,0,0
17794,Renoir,8919,0,0,0,0,0,0,0,0,0,0,0
17795,LEGO Jurassic World,9918,0,0,0,0,0,0,0,0,0,0,0
17796,King Arthur: Fallen Champions,10484,0,0,0,0,0,0,0,1,0,0,0
17797,Sakura Gamer 2,127212,0,0,0,0,0,0,0,0,0,0,0
17798,Dungeon Creepster,29379,0,0,0,0,0,0,0,0,0,0,0
17799,ProtoGalaxy,16194,0,0,0,0,0,0,0,0,0,0,0
17800,Escape Bloody Mary,30911,0,0,0,0,0,0,0,0,0,0,0
17801,Microsoft Flight Simulator X: Steam Edition,36261,0,0,0,0,0,0,0,0,0,0,0
17802,Winged Sakura: Mindy's Arc,36172,0,0,0,0,0,0,0,0,0,0,0
17803,Saints Row IV: Commander In Chief Edition,26198,0,0,0,1,0,0,0,1,1,1,1
17804,Bookworm,8325,0,0,0,0,0,0,0,0,0,0,0
17805,Aztez,8651,0,0,0,0,0,0,0,0,0,0,0
17806,SpellForce 2: Demons of the Past,10887,0,0,0,1,0,0,0,1,1,1,1
17807,Evopollution,17313,0,0,0,0,0,0,0,0,0,0,0
17808,Age of Empires III: Definitive Edition,55057,1,0,0,1,1,0,0,1,1,1,1
17809,The Sims 4: Outdoor Retreat,13145,0,0,0,0,0,0,0,0,0,0,0
17810,Sherlock Holmes Consulting Detective: The Case of the Tin Soldier,35062,1,0,0,0,1,0,0,0,0,0,0
17811,Detention,26776,0,0,2,0,0,0,2,0,0,0,0
17812,Flinthook,20330,0,1,2,2,0,1,2,1,1,1,1
17813,That's Not My Neighbor,288935,0,0,0,0,0,0,0,0,0,0,0
17814,Robot Wants It All,108325,0,0,0,0,0,0,0,0,0,0,0
17815,The Book of Unwritten Tales 2,9112,0,0,0,0,0,0,0,0,0,0,0
17816,"Warhammer 40,000: Armageddon - Da Orks",33186,1,0,0,1,1,0,0,1,1,1,1
17817,Mushroom Men: Truffle Trouble,15398,0,0,0,0,0,0,0,0,0,0,0
17818,Thief: The Dark Project,2,2,4,3,3,2,4,3,3,3,3,3
17819,Panic at Multiverse High!,31660,0,0,0,0,0,0,0,0,0,0,0
17820,Featherfall,129442,0,0,0,0,0,0,0,0,0,0,0
17821,Darwin's Demons,30105,0,0,0,0,0,0,0,0,0,0,0
17822,Sam & Max: Beyond Time and Space - Episode 1: Ice Station Santa,27835,0,0,0,0,0,0,0,0,0,0,0
17823,Shadowrun: Hong Kong - Extended Edition,35842,0,0,0,1,0,0,0,0,1,1,1
17824,JFK Reloaded,71814,1,0,0,0,1,0,0,0,0,0,0
17825,Kairo,10479,1,1,0,1,1,1,0,0,0,1,1
17826,Ghost of Tsushima: Director's Cut,153700,1,0,0,0,1,0,0,0,0,0,0
17827,Pajama Sam 4: Life Is Rough When You Lose Your Stuff!,10650,0,0,0,0,0,0,0,0,0,0,0
17828,Blacksad: Under the Skin,55984,1,0,1,1,1,0,1,1,1,1,1
17829,The Last Wizard,106140,0,0,0,0,0,0,0,0,0,0,0
17830,Fully Loaded Collector's Pack - Awesomenauts Assemble! Game Bundle,90662,0,0,0,0,0,0,0,0,0,0,0
17831,Tom Clancy's H.A.W.X,983,1,0,0,1,1,0,0,0,1,1,1
17832,Dinner Date,9822,0,0,0,0,0,0,0,0,0,0,0
17833,Age of Empires II: HD Edition - Rise of the Rajas,75298,0,0,0,0,0,0,0,0,0,0,0
17834,Battle for Wesnoth,2365,0,2,2,1,0,1,2,0,1,1,1
17835,Secret Ponchos,8249,0,0,0,0,0,0,0,0,0,0,0
17836,Memody: Sindrel Song,126599,1,1,0,1,1,1,0,1,1,1,1
17837,Cargo! The Quest for Gravity,9792,1,0,0,0,1,0,0,0,1,1,1
17838,King of Dragon Pass,7636,0,0,0,0,0,0,0,0,0,0,0
17839,Rocketbirds: Hardboiled Chicken,10767,0,0,0,0,0,0,0,0,0,0,0
17840,Dragon Blood,30315,0,0,0,0,0,0,0,0,0,0,0
17841,TrackMania 2: Valley,25393,2,3,2,3,2,3,2,3,3,3,3
17842,Mafia II,40,1,2,2,2,0,3,2,3,2,2,2
17843,Ludo Online,89583,0,0,0,0,0,0,0,0,0,0,0
17844,Endless Inside,76297,0,0,0,0,0,0,0,0,0,0,0
17845,I Know a Tale,31280,0,0,0,0,0,0,0,0,0,0,0
17846,Let's not stay friends,76484,0,0,0,0,0,0,0,0,0,0,0
17847,Shrek SuperSlam,10628,0,0,0,0,0,0,0,0,0,0,0
17848,Brawl,28092,0,0,0,0,0,0,0,0,0,0,0
17849,Pro Rugby Manager 2015,10727,0,0,0,0,0,0,0,0,0,0,0
17850,PT Boats: Knights of the Sea,15769,0,0,2,0,0,0,2,0,0,0,0
17851,Angels with Scaly Wings,27068,0,0,0,0,0,0,0,0,0,0,0
17852,Lazy Galaxy: Rebel Story,102624,0,2,0,2,0,2,0,2,2,2,2
17853,Deadly Premonition 2: A Blessing in Disguise,122232,1,1,1,0,0,0,1,0,1,1,1
17854,Dave Mirra Freestyle BMX,26012,0,1,1,1,0,2,1,2,1,1,1
17855,Evil,34874,1,0,0,0,1,0,0,0,0,0,0
17856,Super Seducer,76397,1,1,1,1,1,1,1,2,1,1,1
17857,The Procession to Calvary,106985,0,0,0,0,0,0,0,0,0,0,0
17858,Disney's The Emperor's New Groove,74425,0,0,0,0,0,0,0,0,0,0,0
17859,You're Fired,99082,0,0,0,0,0,0,0,0,0,0,0
17860,e-River Cabin Journal,32452,0,0,0,0,0,0,0,0,0,0,0
17861,Life Is Feudal: MMO,24611,2,0,2,2,3,0,2,1,2,2,2
17862,Heartomics: Lost Count,23211,0,0,0,0,0,0,0,0,0,0,0
17863,Depression the Game,103456,0,0,0,0,0,0,0,0,0,0,0
17864,Worms 2,947,1,2,2,2,1,2,2,2,2,2,2
17865,Bik - A Space Adventure,17878,0,0,0,0,0,0,0,0,0,0,0
17866,Corona Blossom Vol.3 Journey to the Stars,30334,0,0,0,0,0,0,0,0,0,0,0
17867,A Timely Intervention,33037,0,0,0,0,0,0,0,0,0,0,0
17868,The Walking Dead: Season One - Episode 4: Around Every Corner,114943,1,0,0,0,0,0,0,0,0,0,0
17869,Shivah,7418,0,0,0,0,0,0,0,1,0,0,0
17870,Pregnancy,35722,0,0,0,0,0,0,0,0,0,0,0
17871,Elena,31703,0,0,0,0,0,0,0,0,0,0,0
17872,A Blind Legend,33641,0,0,0,0,0,0,0,0,0,0,0
17873,The Men of Yoshiwara: Ohgiya,33398,1,1,1,1,1,1,1,1,1,1,1
17874,Knight Adventure,34315,0,0,0,0,0,0,0,0,0,0,0
17875,Shadow Tactics: Blades of the Shogun - Aiko’s Choice,145060,0,1,0,1,0,1,0,0,1,1,1
17876,Locked-in syndrome,33787,0,0,0,0,0,0,0,0,0,0,0
17877,Medal of Honor: Allied Assault,326,0,3,3,3,0,3,3,3,3,4,4
17878,Faraway 2: Jungle Escape,95645,1,1,0,1,1,1,0,1,1,1,1
17879,Rock of Ages 2: Bigger & Boulder,19407,0,0,0,0,0,0,0,0,0,0,0
17880,Dungeons 2,9767,0,0,0,0,0,0,0,0,0,0,0
17881,Pineapple on Pizza,240496,0,0,0,0,0,0,0,0,0,0,0
17882,This War of Mine: The Little Ones,19979,0,0,0,0,0,0,0,0,0,0,0
17883,Late For Work,43064,0,0,0,0,0,0,0,0,0,0,0
17884,Real Bout Fatal Fury 2: The Newcomers,46787,0,1,1,1,0,1,1,1,1,1,1
17885,Street Fighter 30th Anniversary Collection,77175,0,0,0,0,0,0,0,0,0,0,0
17886,Illyriad - 4X Grand Strategy MMO,30437,0,0,0,0,0,0,0,0,0,0,0
17887,Freddi Fish 5: The Case of the Creature of Coral Cove,3747,1,0,0,0,1,0,0,0,0,0,0
17888,Swallow the Sea,133836,1,0,0,0,0,0,0,0,0,0,0
17889,Virtual Families,9394,0,2,1,2,0,1,1,1,2,2,2
17890,Dies Irae: Amantes Amentes,37018,0,0,0,0,0,0,0,0,0,0,0
17891,Aaru's Awakening,7171,0,0,0,0,0,0,0,0,1,1,1
17892,Puss!,81128,1,0,0,0,1,0,0,0,0,0,0
17893,Gorogoa,9136,1,0,0,0,0,0,0,0,0,0,0
17894,Space Invaders Extreme,8198,0,0,0,0,0,0,0,0,0,0,0
17895,JQ: countries,86451,0,0,0,0,0,0,0,0,0,0,0
17896,Cars Mater-National Championship,4748,0,0,0,0,0,0,0,0,0,0,0
17897,Operation Abyss: New Tokyo Legacy,20021,0,0,0,0,0,0,0,0,0,0,0
17898,Live,85682,0,0,0,0,0,0,0,0,0,0,0
17899,Elsword,19133,0,1,1,1,0,1,1,1,1,1,1
17900,Goro 2,74655,0,0,0,0,0,0,0,0,0,0,0
17901,Tom Clancy's Ghost Recon: Desert Siege,1295,3,4,4,4,3,4,4,4,4,4,4
17902,Dangerous Lands,108669,0,0,0,0,0,0,0,0,0,0,0
17903,Thirsty Suitors,185240,0,0,0,0,0,0,0,0,0,0,0
17904,Yoku's Island Express,27367,1,3,2,3,0,0,2,0,3,3,3
17905,Vanguard Princess,9433,0,0,0,0,0,0,0,0,0,0,0
17906,Nomad Fleet,18955,0,0,1,0,0,0,1,0,0,0,0
17907,Propagation VR,139182,1,1,1,1,1,1,1,1,1,1,1
17908,Stick 'Em Up 2,36419,0,0,0,0,0,0,0,0,0,0,0
17909,Acid Spy,102877,0,0,0,1,0,0,0,0,1,1,1
17910,Dirt Rally 2.0,110411,0,0,0,0,0,0,0,0,0,0,0
17911,Sky: Children of the Light,65503,0,0,0,0,0,0,0,0,0,0,0
17912,Series Makers,115382,0,0,0,0,0,0,0,0,0,0,0
17913,Princess Evangile W Happiness,43360,1,2,3,2,2,1,3,3,2,2,2
17914,Simian.Interface,32702,0,0,0,0,0,0,0,0,0,0,0
17915,Tales of Arise,119270,1,2,2,1,1,1,2,1,1,1,1
17916,Only If,17354,0,0,0,0,0,0,0,0,0,0,0
17917,The Grand Ball,36496,0,1,1,1,0,1,1,1,1,1,1
17918,Maz!,74945,0,0,0,0,0,0,0,0,0,0,0
17919,The Settlers IV,3697,0,2,3,3,0,2,3,3,3,3,3
17920,Caesar IV,7508,0,1,0,1,0,0,0,1,1,1,1
17921,Brain / Out,27689,1,2,1,2,1,2,1,2,2,2,2
17922,Archamon,76077,0,0,0,0,0,0,0,0,0,0,0
17923,Bejeweled 3,1978,0,0,0,0,0,0,0,0,0,0,0
17924,Action Henk,14550,0,0,0,0,0,0,0,0,0,0,0
17925,Klonoa Phantasy Reverie Series,191405,1,0,0,1,1,0,0,0,1,1,1
17926,Who Wants to Be a Millionaire,139936,1,0,0,1,1,1,0,1,1,1,1
17927,JASF: Jane's Advanced Strike Fighters,7022,0,1,1,1,0,1,1,1,1,1,1
17928,X-Morph: Defense,27663,0,0,1,0,0,0,1,0,0,0,0
17929,Destination: Pluto the VR Experience,29751,0,0,0,0,0,0,0,0,0,0,0
17930,Armor Clash,34622,1,1,0,1,1,1,0,1,1,1,1
17931,Enigma: An Illusion Named Family,35612,0,0,0,0,0,0,0,0,0,0,0
17932,Void,84103,0,0,0,0,0,0,0,0,0,0,0
17933,Doorways: Holy Mountains of Flesh,18430,0,2,2,2,0,2,2,2,2,2,2
17934,Dark Quest,27488,0,0,0,3,1,1,0,1,3,3,3
17935,Sam & Max: The Devil's Playhouse,9534,1,1,2,2,1,1,2,2,2,2,2
17936,And All Would Cry Beware!,117627,1,0,1,0,1,0,1,0,0,0,0
17937,NoReload Heroes,95176,0,0,0,0,0,0,0,0,0,0,0
17938,Sudoku Zenkai,93712,0,0,0,0,0,0,0,0,0,0,0
17939,Secret Files: Tunguska,5145,0,0,0,0,0,0,0,0,0,0,0
17940,Battlefield 3: Close Quarters,3036,0,0,0,0,0,1,0,0,0,0,0
17941,Idle Hunter,107885,0,0,0,0,0,0,0,0,0,0,0
17942,Grim Dawn: Ashes of Malmouth,75682,2,0,1,2,2,0,1,2,2,2,2
17943,Everyday Shooter,14911,0,0,0,0,0,1,0,1,0,0,0
17944,Lost Technology,54315,0,0,0,0,0,0,0,0,0,0,0
17945,Europa Universalis: Rome,10285,0,1,1,1,2,0,1,0,1,1,1
17946,Lovekami: Healing Harem,110702,0,0,0,0,0,0,0,0,0,0,0
17947,Cricket 07,10619,0,0,0,0,0,0,0,0,0,0,0
17948,Words for Evil,36107,0,0,0,2,0,0,0,0,2,2,2
17949,The Indie Mixtape,35685,0,0,0,0,0,0,0,0,0,0,0
17950,Everyday Genius: SquareLogic,16005,0,0,0,0,0,0,0,0,0,0,0
17951,Crash Bandicoot 2: Cortex Strikes Back,135450,0,0,1,1,0,0,1,0,1,1,1
17952,The Immortal,4444,0,3,3,3,0,2,3,2,3,3,3
17953,Devader,68765,0,0,0,0,0,0,0,0,0,0,0
17954,Copoka,19812,0,0,0,0,0,0,0,0,0,0,0
17955,Retrovirus,15418,0,0,0,0,0,0,0,0,0,0,0
17956,My Name is You,29296,0,0,0,0,0,0,0,0,0,0,0
17957,XIII,117509,0,0,0,1,0,0,0,0,1,1,1
